pert,gene,label,direction,split
DESI1,COPE,0,-1,test_cond
DESI1,COX11,0,-1,test_cond
DESI1,CTDSP2,0,-1,test_cond
DESI1,CYB5R3,1,1,test_cond
DESI1,DAP3,0,-1,test_cond
DESI1,DDR1,0,-1,test_cond
DESI1,DMWD,0,-1,test_cond
DESI1,DOCK5,0,-1,test_cond
DESI1,EMX1,0,-1,test_cond
DESI1,FAM204A,0,-1,test_cond
DESI1,FLNA,1,1,test_cond
DESI1,H3F3A,0,-1,test_cond
DESI1,HPD,1,1,test_cond
DESI1,ICAM1,0,-1,test_cond
DESI1,IMPA1,0,-1,test_cond
DESI1,ING1,0,-1,test_cond
DESI1,IPO11,0,-1,test_cond
DESI1,KCNMB4,0,-1,test_cond
DESI1,LAMTOR2,0,-1,test_cond
DESI1,MAP1B,1,0,test_cond
DESI1,MICOS13,0,-1,test_cond
DESI1,MMP24OS,0,-1,test_cond
DESI1,MND1,0,-1,test_cond
DESI1,MORN2,0,-1,test_cond
DESI1,MRPL39,0,-1,test_cond
DESI1,MSRB2,1,0,test_cond
DESI1,MT-CO1,1,1,test_cond
DESI1,NADK2,0,-1,test_cond
DESI1,NEDD4L,0,-1,test_cond
DESI1,NSUN6,0,-1,test_cond
DESI1,NUSAP1,0,-1,test_cond
DESI1,PALMD,0,-1,test_cond
DESI1,PCED1A,0,-1,test_cond
DESI1,PHYHIPL,0,-1,test_cond
DESI1,PLD1,0,-1,test_cond
DESI1,PMAIP1,0,-1,test_cond
DESI1,PMPCA,0,-1,test_cond
DESI1,PPARA,0,-1,test_cond
DESI1,PRRC2A,0,-1,test_cond
DESI1,PTBP1,0,-1,test_cond
DESI1,PTMA,1,0,test_cond
DESI1,PTRHD1,0,-1,test_cond
DESI1,RANBP6,0,-1,test_cond
DESI1,REEP6,0,-1,test_cond
DESI1,RIOX1,0,-1,test_cond
DESI1,RSPRY1,0,-1,test_cond
DESI1,RUFY1,0,-1,test_cond
DESI1,SCD,1,1,test_cond
DESI1,SERPINF1,1,0,test_cond
DESI1,SNRNP40,0,-1,test_cond
DESI1,SNX1,0,-1,test_cond
DESI1,SPCS3,0,-1,test_cond
DESI1,SPHK2,0,-1,test_cond
DESI1,SPIN2B,0,-1,test_cond
DESI1,SRPRA,0,-1,test_cond
DESI1,STAG1,0,-1,test_cond
DESI1,STARD7,0,-1,test_cond
DESI1,TBC1D20,0,-1,test_cond
DESI1,TEX264,0,-1,test_cond
DESI1,THPO,0,-1,test_cond
DESI1,TKT,0,-1,test_cond
DESI1,TMEM170A,0,-1,test_cond
DESI1,TMEM259,0,-1,test_cond
DESI1,TMEM30A,0,-1,test_cond
DESI1,TOP2A,0,-1,test_cond
DESI1,TRAF3,0,-1,test_cond
DESI1,TRIM66,0,-1,test_cond
DESI1,TRMT61A,0,-1,test_cond
DESI1,TRUB2,0,-1,test_cond
DESI1,UQCC1,0,-1,test_cond
DESI1,XRCC6,1,0,test_cond
DESI1,YBX3,0,-1,test_cond
DESI1,ZCCHC10,0,-1,test_cond
DESI1,ZNF280D,0,-1,test_cond
DESI1,ZNF362,0,-1,test_cond
DESI1,ZNF746,0,-1,test_cond
DESI1,ZNF770,0,-1,test_cond
DHX30,ABHD11,0,-1,test_cond
DHX30,ACBD4,0,-1,test_cond
DHX30,AKR1B10,1,1,test_cond
DHX30,ALKBH2,0,-1,test_cond
DHX30,AP3M2,0,-1,test_cond
DHX30,APOA1,1,0,test_cond
DHX30,APOH,1,0,test_cond
DHX30,ARCN1,0,-1,test_cond
DHX30,ASB4,0,-1,test_cond
DHX30,C16orf87,0,-1,test_cond
DHX30,CCNL2,0,-1,test_cond
DHX30,CD2AP,0,-1,test_cond
DHX30,CDH15,0,-1,test_cond
DHX30,CDK7,0,-1,test_cond
DHX30,CENPC,0,-1,test_cond
DHX30,CHMP5,0,-1,test_cond
DHX30,CLCC1,0,-1,test_cond
DHX30,CNOT2,0,-1,test_cond
DHX30,CNST,0,-1,test_cond
DHX30,COPS3,0,-1,test_cond
DHX30,COX7A2,0,-1,test_cond
DHX30,CPQ,0,-1,test_cond
DHX30,CTDSP2,0,-1,test_cond
DHX30,CTTN,0,-1,test_cond
DHX30,CYB5R1,0,-1,test_cond
DHX30,DCAF8,0,-1,test_cond
DHX30,DDB2,0,-1,test_cond
DHX30,EBNA1BP2,0,-1,test_cond
DHX30,ENTPD2,0,-1,test_cond
DHX30,EPS15,0,-1,test_cond
DHX30,FAHD1,0,-1,test_cond
DHX30,FAM216A,0,-1,test_cond
DHX30,GAMT,0,-1,test_cond
DHX30,GNS,0,-1,test_cond
DHX30,GSK3B,0,-1,test_cond
DHX30,HEXA,0,-1,test_cond
DHX30,HIP1,0,-1,test_cond
DHX30,HLF,0,-1,test_cond
DHX30,HS3ST3B1,0,-1,test_cond
DHX30,INF2,0,-1,test_cond
DHX30,ITIH2,0,-1,test_cond
DHX30,KISS1,0,-1,test_cond
DHX30,LIN9,0,-1,test_cond
DHX30,MED24,0,-1,test_cond
DHX30,METTL14,0,-1,test_cond
DHX30,MFN1,0,-1,test_cond
DHX30,MGAT4A,0,-1,test_cond
DHX30,MRPL18,0,-1,test_cond
DHX30,MT-ATP6,1,1,test_cond
DHX30,MT-CO1,1,0,test_cond
DHX30,MT-CO2,1,1,test_cond
DHX30,MT-ND1,1,1,test_cond
DHX30,MT-ND2,1,1,test_cond
DHX30,MT-ND3,1,1,test_cond
DHX30,MT-ND4,1,1,test_cond
DHX30,MT-ND5,1,1,test_cond
DHX30,MUL1,0,-1,test_cond
DHX30,NANP,0,-1,test_cond
DHX30,NBN,0,-1,test_cond
DHX30,NF2,0,-1,test_cond
DHX30,PHF13,0,-1,test_cond
DHX30,PIGK,0,-1,test_cond
DHX30,PIP5K1B,0,-1,test_cond
DHX30,PPP1R10,0,-1,test_cond
DHX30,PRR7,0,-1,test_cond
DHX30,PRRG2,0,-1,test_cond
DHX30,PSMF1,0,-1,test_cond
DHX30,PTPRF,0,-1,test_cond
DHX30,RABEPK,0,-1,test_cond
DHX30,RHOA,0,-1,test_cond
DHX30,RTF2,0,-1,test_cond
DHX30,SASH1,0,-1,test_cond
DHX30,SLC12A7,0,-1,test_cond
DHX30,SMAD1,0,-1,test_cond
DHX30,SMIM10L1,0,-1,test_cond
DHX30,SNW1,0,-1,test_cond
DHX30,STK26,0,-1,test_cond
DHX30,TEX261,0,-1,test_cond
DHX30,TMEM260,0,-1,test_cond
DHX30,TRIM28,0,-1,test_cond
DHX30,TRIR,0,-1,test_cond
DHX30,TSC22D2,0,-1,test_cond
DHX30,TTR,0,-1,test_cond
DHX30,UBE2D1,0,-1,test_cond
DHX30,UBE2Q1,0,-1,test_cond
DHX30,WAC,0,-1,test_cond
DHX30,WDR60,0,-1,test_cond
DHX30,XRN1,0,-1,test_cond
DNAJA3,AGTRAP,0,-1,test_cond
DNAJA3,AHCYL1,0,-1,test_cond
DNAJA3,AKTIP,0,-1,test_cond
DNAJA3,ANAPC13,0,-1,test_cond
DNAJA3,AP2M1,0,-1,test_cond
DNAJA3,AREL1,0,-1,test_cond
DNAJA3,ARHGAP12,0,-1,test_cond
DNAJA3,BAK1,0,-1,test_cond
DNAJA3,C1orf56,0,-1,test_cond
DNAJA3,CAMK2N1,1,1,test_cond
DNAJA3,CCM2,0,-1,test_cond
DNAJA3,CCSAP,0,-1,test_cond
DNAJA3,CDR2L,0,-1,test_cond
DNAJA3,CEP76,0,-1,test_cond
DNAJA3,CNDP2,0,-1,test_cond
DNAJA3,COX8A,0,-1,test_cond
DNAJA3,CREB3L3,0,-1,test_cond
DNAJA3,CSGALNACT1,0,-1,test_cond
DNAJA3,DNAJB4,0,-1,test_cond
DNAJA3,DNAJB9,0,-1,test_cond
DNAJA3,DYNLL1,0,-1,test_cond
DNAJA3,EEF2,1,1,test_cond
DNAJA3,EIF2AK4,0,-1,test_cond
DNAJA3,EML4,0,-1,test_cond
DNAJA3,EXOSC7,0,-1,test_cond
DNAJA3,FCER1G,0,-1,test_cond
DNAJA3,FOXM1,0,-1,test_cond
DNAJA3,GGA3,0,-1,test_cond
DNAJA3,GOLT1A,0,-1,test_cond
DNAJA3,HACD1,0,-1,test_cond
DNAJA3,HCAR3,0,-1,test_cond
DNAJA3,HCCS,0,-1,test_cond
DNAJA3,HERPUD2,0,-1,test_cond
DNAJA3,HNRNPDL,0,-1,test_cond
DNAJA3,HOMER2,0,-1,test_cond
DNAJA3,IGF2BP1,0,-1,test_cond
DNAJA3,ING5,0,-1,test_cond
DNAJA3,ITGA2,0,-1,test_cond
DNAJA3,KDM5A,0,-1,test_cond
DNAJA3,KDM5D,0,-1,test_cond
DNAJA3,KIF23,0,-1,test_cond
DNAJA3,KLF11,0,-1,test_cond
DNAJA3,LNPEP,0,-1,test_cond
DNAJA3,MAP2K1,0,-1,test_cond
DNAJA3,MAP4,0,-1,test_cond
DNAJA3,MBTPS2,0,-1,test_cond
DNAJA3,MDC1,0,-1,test_cond
DNAJA3,MDM4,0,-1,test_cond
DNAJA3,MIXL1,0,-1,test_cond
DNAJA3,MPC1,0,-1,test_cond
DNAJA3,MRPL52,0,-1,test_cond
DNAJA3,MT-ATP6,1,0,test_cond
DNAJA3,MT-CO1,1,0,test_cond
DNAJA3,MT-CO2,1,0,test_cond
DNAJA3,MT-CYB,1,0,test_cond
DNAJA3,MT-ND4,1,0,test_cond
DNAJA3,MT-ND5,1,0,test_cond
DNAJA3,MT-ND6,1,0,test_cond
DNAJA3,NCOA2,0,-1,test_cond
DNAJA3,NDST2,0,-1,test_cond
DNAJA3,NRIP1,0,-1,test_cond
DNAJA3,NUP42,0,-1,test_cond
DNAJA3,OS9,0,-1,test_cond
DNAJA3,PALLD,0,-1,test_cond
DNAJA3,PEBP1,0,-1,test_cond
DNAJA3,PKN2,0,-1,test_cond
DNAJA3,PRPF39,0,-1,test_cond
DNAJA3,PSMC3,0,-1,test_cond
DNAJA3,PTCD1,0,-1,test_cond
DNAJA3,RNF41,0,-1,test_cond
DNAJA3,RNF5,0,-1,test_cond
DNAJA3,RPL12,1,1,test_cond
DNAJA3,RPL32,1,1,test_cond
DNAJA3,RPS12,1,1,test_cond
DNAJA3,RPS18,1,1,test_cond
DNAJA3,RPS24,1,1,test_cond
DNAJA3,SEPTIN1,0,-1,test_cond
DNAJA3,SLC6A8,0,-1,test_cond
DNAJA3,SLCO4A1,0,-1,test_cond
DNAJA3,SPG11,0,-1,test_cond
DNAJA3,SRFBP1,0,-1,test_cond
DNAJA3,SRGAP2C,0,-1,test_cond
DNAJA3,SRSF6,0,-1,test_cond
DNAJA3,STK32C,0,-1,test_cond
DNAJA3,SWAP70,0,-1,test_cond
DNAJA3,TENT5A,0,-1,test_cond
DNAJA3,THAP7,0,-1,test_cond
DNAJA3,TMED5,0,-1,test_cond
DNAJA3,TNIP1,0,-1,test_cond
DNAJA3,TPT1,1,1,test_cond
DNAJA3,TRAM2,0,-1,test_cond
DNAJA3,TRAPPC6B,0,-1,test_cond
DNAJA3,TSPAN7,0,-1,test_cond
DNAJA3,TTC31,0,-1,test_cond
DNAJA3,TUBG1,0,-1,test_cond
DNAJA3,UBALD2,0,-1,test_cond
DNAJA3,UBIAD1,0,-1,test_cond
DNAJA3,UCP2,0,-1,test_cond
DNAJA3,ZBED5,0,-1,test_cond
DNAJA3,ZNF267,0,-1,test_cond
DNAJA3,ZNF282,0,-1,test_cond
DNAJA3,ZNF317,0,-1,test_cond
DNAJA3,ZNF598,0,-1,test_cond
DNAJA3,ZNF766,0,-1,test_cond
DNAJA3,ZRANB2,0,-1,test_cond
DPH2,ACSL4,1,0,test_cond
DPH2,ADA,0,-1,test_cond
DPH2,AKAP17A,0,-1,test_cond
DPH2,ANGPTL8,1,1,test_cond
DPH2,AOPEP,0,-1,test_cond
DPH2,APOB,0,-1,test_cond
DPH2,ARF5,0,-1,test_cond
DPH2,ATXN1L,0,-1,test_cond
DPH2,BTN2A1,0,-1,test_cond
DPH2,CD68,0,-1,test_cond
DPH2,CENPA,0,-1,test_cond
DPH2,CLCN7,0,-1,test_cond
DPH2,CLDND1,0,-1,test_cond
DPH2,COL9A3,0,-1,test_cond
DPH2,CSGALNACT1,0,-1,test_cond
DPH2,CUL3,0,-1,test_cond
DPH2,CYBC1,0,-1,test_cond
DPH2,DAP,0,-1,test_cond
DPH2,DAPK1,0,-1,test_cond
DPH2,DDX19A,0,-1,test_cond
DPH2,DENND6A,0,-1,test_cond
DPH2,DGKG,0,-1,test_cond
DPH2,EARS2,0,-1,test_cond
DPH2,EEF2,1,1,test_cond
DPH2,EIF4E,1,0,test_cond
DPH2,ELAC2,0,-1,test_cond
DPH2,FLNA,0,-1,test_cond
DPH2,FN1,1,0,test_cond
DPH2,FTH1,1,0,test_cond
DPH2,FTL,1,0,test_cond
DPH2,GABARAPL1,0,-1,test_cond
DPH2,GALK2,0,-1,test_cond
DPH2,GCH1,0,-1,test_cond
DPH2,GTF2IRD2,0,-1,test_cond
DPH2,GTF3C5,0,-1,test_cond
DPH2,GTPBP2,0,-1,test_cond
DPH2,H2AFX,0,-1,test_cond
DPH2,IGFBP4,0,-1,test_cond
DPH2,KIF3A,0,-1,test_cond
DPH2,KLF6,0,-1,test_cond
DPH2,KTN1,0,-1,test_cond
DPH2,LGALS3BP,0,-1,test_cond
DPH2,LMAN2,0,-1,test_cond
DPH2,MEAK7,0,-1,test_cond
DPH2,MGRN1,0,-1,test_cond
DPH2,MRPL57,0,-1,test_cond
DPH2,MTA2,0,-1,test_cond
DPH2,NAPB,0,-1,test_cond
DPH2,NCAPG2,0,-1,test_cond
DPH2,NEDD4L,0,-1,test_cond
DPH2,NOL9,0,-1,test_cond
DPH2,OAZ1,1,0,test_cond
DPH2,PCGF1,0,-1,test_cond
DPH2,PGF,0,-1,test_cond
DPH2,PGM1,0,-1,test_cond
DPH2,PLCXD2,0,-1,test_cond
DPH2,PRKDC,0,-1,test_cond
DPH2,PRRG2,0,-1,test_cond
DPH2,PRXL2B,0,-1,test_cond
DPH2,QARS,0,-1,test_cond
DPH2,QRICH1,0,-1,test_cond
DPH2,RAD21,0,-1,test_cond
DPH2,RP9,0,-1,test_cond
DPH2,RPF2,0,-1,test_cond
DPH2,RPL12,1,1,test_cond
DPH2,RPL13,1,1,test_cond
DPH2,RPL23,1,1,test_cond
DPH2,RPL5,1,1,test_cond
DPH2,RPLP1,1,1,test_cond
DPH2,RPS16,1,1,test_cond
DPH2,RPS18,1,1,test_cond
DPH2,RPS7,1,1,test_cond
DPH2,SC5D,0,-1,test_cond
DPH2,SCN1A,0,-1,test_cond
DPH2,SDAD1,0,-1,test_cond
DPH2,SH2B3,0,-1,test_cond
DPH2,SLC13A5,0,-1,test_cond
DPH2,SLC25A38,0,-1,test_cond
DPH2,STRN3,0,-1,test_cond
DPH2,STXBP4,0,-1,test_cond
DPH2,SURF4,0,-1,test_cond
DPH2,SVIP,0,-1,test_cond
DPH2,SYNE3,0,-1,test_cond
DPH2,TAB3,0,-1,test_cond
DPH2,TAF9B,0,-1,test_cond
DPH2,TBP,0,-1,test_cond
DPH2,TGM2,0,-1,test_cond
DPH2,TMEM43,0,-1,test_cond
DPH2,TOR1B,0,-1,test_cond
DPH2,TRAPPC10,0,-1,test_cond
DPH2,TUBA1C,0,-1,test_cond
DPH2,UBE2M,0,-1,test_cond
DPH2,UCP2,0,-1,test_cond
DPH2,UQCC3,0,-1,test_cond
DPH2,WASF2,0,-1,test_cond
DPH2,ZRANB3,0,-1,test_cond
DSTYK,ACOX3,0,-1,test_cond
DSTYK,ACTN4,0,-1,test_cond
DSTYK,ADPRHL2,0,-1,test_cond
DSTYK,AKR1C1,1,0,test_cond
DSTYK,AKR1C2,1,0,test_cond
DSTYK,AMACR,0,-1,test_cond
DSTYK,ANAPC15,0,-1,test_cond
DSTYK,ARHGAP11A,0,-1,test_cond
DSTYK,ASAH1,0,-1,test_cond
DSTYK,ASPHD1,0,-1,test_cond
DSTYK,ATP11B,0,-1,test_cond
DSTYK,ATPAF1,0,-1,test_cond
DSTYK,BIRC5,0,-1,test_cond
DSTYK,C2,0,-1,test_cond
DSTYK,CBX1,0,-1,test_cond
DSTYK,CDKN2D,0,-1,test_cond
DSTYK,COPS3,0,-1,test_cond
DSTYK,COX20,0,-1,test_cond
DSTYK,CYP4F3,0,-1,test_cond
DSTYK,DNAJB6,0,-1,test_cond
DSTYK,DNAJC7,0,-1,test_cond
DSTYK,DTX2,0,-1,test_cond
DSTYK,EIF4A3,0,-1,test_cond
DSTYK,ERCC1,0,-1,test_cond
DSTYK,FEM1B,0,-1,test_cond
DSTYK,FIGN,0,-1,test_cond
DSTYK,GAB1,0,-1,test_cond
DSTYK,GGCT,0,-1,test_cond
DSTYK,GNAI3,0,-1,test_cond
DSTYK,GRB7,0,-1,test_cond
DSTYK,GSE1,0,-1,test_cond
DSTYK,HMGB1,0,-1,test_cond
DSTYK,HSBP1L1,0,-1,test_cond
DSTYK,HSPBP1,0,-1,test_cond
DSTYK,IKBIP,0,-1,test_cond
DSTYK,ITPR1,0,-1,test_cond
DSTYK,LINC02693,0,-1,test_cond
DSTYK,LY6D,0,-1,test_cond
DSTYK,MAP1B,0,-1,test_cond
DSTYK,MIEN1,0,-1,test_cond
DSTYK,MRPL42,0,-1,test_cond
DSTYK,MT-ATP6,1,1,test_cond
DSTYK,MT-CYB,1,1,test_cond
DSTYK,MT-ND2,1,1,test_cond
DSTYK,MT-ND3,1,1,test_cond
DSTYK,MTHFD1L,0,-1,test_cond
DSTYK,NCLN,0,-1,test_cond
DSTYK,NR1H3,0,-1,test_cond
DSTYK,PRDX1,0,-1,test_cond
DSTYK,PRKAA1,0,-1,test_cond
DSTYK,PRPF40A,0,-1,test_cond
DSTYK,PSMB5,0,-1,test_cond
DSTYK,PTGFRN,0,-1,test_cond
DSTYK,RAD54L,0,-1,test_cond
DSTYK,RALGAPB,0,-1,test_cond
DSTYK,RCN2,0,-1,test_cond
DSTYK,REL,0,-1,test_cond
DSTYK,RETSAT,0,-1,test_cond
DSTYK,RPL23A,0,-1,test_cond
DSTYK,RPS15A,0,-1,test_cond
DSTYK,RWDD4,0,-1,test_cond
DSTYK,S100A4,0,-1,test_cond
DSTYK,SCN1A,0,-1,test_cond
DSTYK,SDHA,0,-1,test_cond
DSTYK,SERPINB9,0,-1,test_cond
DSTYK,SLC38A1,0,-1,test_cond
DSTYK,SMIM6,0,-1,test_cond
DSTYK,SNRNP200,0,-1,test_cond
DSTYK,STX10,0,-1,test_cond
DSTYK,TIFA,0,-1,test_cond
DSTYK,TIMM8A,0,-1,test_cond
DSTYK,TPP2,0,-1,test_cond
DSTYK,TRIM2,0,-1,test_cond
DSTYK,TSEN54,0,-1,test_cond
DSTYK,UBFD1,0,-1,test_cond
DSTYK,UPK3BL1,0,-1,test_cond
DSTYK,VKORC1,0,-1,test_cond
DSTYK,VPS28,0,-1,test_cond
DSTYK,VPS4B,0,-1,test_cond
DSTYK,ZNHIT6,0,-1,test_cond
DYNLL2,ADH6,0,-1,test_cond
DYNLL2,AP2A1,0,-1,test_cond
DYNLL2,APOA2,1,1,test_cond
DYNLL2,ARNTL2,0,-1,test_cond
DYNLL2,BAD,0,-1,test_cond
DYNLL2,BAZ2B,0,-1,test_cond
DYNLL2,BRF1,0,-1,test_cond
DYNLL2,CALM2,0,-1,test_cond
DYNLL2,CASKIN2,0,-1,test_cond
DYNLL2,CBR4,0,-1,test_cond
DYNLL2,CCNB1IP1,0,-1,test_cond
DYNLL2,CDADC1,0,-1,test_cond
DYNLL2,CEMIP,0,-1,test_cond
DYNLL2,CHCHD3,0,-1,test_cond
DYNLL2,CKAP4,0,-1,test_cond
DYNLL2,CLIP2,0,-1,test_cond
DYNLL2,CPSF4,0,-1,test_cond
DYNLL2,CS,0,-1,test_cond
DYNLL2,DHFR,0,-1,test_cond
DYNLL2,DHRS2,0,-1,test_cond
DYNLL2,DLG5,0,-1,test_cond
DYNLL2,DMTF1,0,-1,test_cond
DYNLL2,DSP,0,-1,test_cond
DYNLL2,DUSP9,0,-1,test_cond
DYNLL2,EGR1,0,-1,test_cond
DYNLL2,EIF4EBP1,0,-1,test_cond
DYNLL2,EIF4H,0,-1,test_cond
DYNLL2,ENY2,0,-1,test_cond
DYNLL2,EPS8L2,0,-1,test_cond
DYNLL2,ERCC4,0,-1,test_cond
DYNLL2,ETF1,0,-1,test_cond
DYNLL2,FABP5,0,-1,test_cond
DYNLL2,FAM110C,0,-1,test_cond
DYNLL2,FOXM1,0,-1,test_cond
DYNLL2,GPR107,0,-1,test_cond
DYNLL2,HNRNPK,0,-1,test_cond
DYNLL2,IBTK,0,-1,test_cond
DYNLL2,IGFLR1,0,-1,test_cond
DYNLL2,INO80D,0,-1,test_cond
DYNLL2,INTS12,0,-1,test_cond
DYNLL2,LCMT1,0,-1,test_cond
DYNLL2,LYZ,1,1,test_cond
DYNLL2,MAPKAPK5,0,-1,test_cond
DYNLL2,MEAF6,0,-1,test_cond
DYNLL2,MFN2,0,-1,test_cond
DYNLL2,MLLT10,0,-1,test_cond
DYNLL2,MPI,0,-1,test_cond
DYNLL2,MRPL52,0,-1,test_cond
DYNLL2,MYL6,0,-1,test_cond
DYNLL2,NAP1L4,0,-1,test_cond
DYNLL2,NAPG,0,-1,test_cond
DYNLL2,OPA3,0,-1,test_cond
DYNLL2,PDCD11,0,-1,test_cond
DYNLL2,PGAP2,0,-1,test_cond
DYNLL2,PHYHD1,0,-1,test_cond
DYNLL2,PLTP,0,-1,test_cond
DYNLL2,PPP2R3C,0,-1,test_cond
DYNLL2,PTPMT1,0,-1,test_cond
DYNLL2,PTPRN2,0,-1,test_cond
DYNLL2,QDPR,1,0,test_cond
DYNLL2,RALGAPA1,0,-1,test_cond
DYNLL2,RNF167,0,-1,test_cond
DYNLL2,RPL35,1,0,test_cond
DYNLL2,SCAPER,0,-1,test_cond
DYNLL2,SEZ6L2,0,-1,test_cond
DYNLL2,SGSM3,0,-1,test_cond
DYNLL2,SHISA5,0,-1,test_cond
DYNLL2,SHLD1,0,-1,test_cond
DYNLL2,SLC1A4,0,-1,test_cond
DYNLL2,SNRNP48,0,-1,test_cond
DYNLL2,SNX7,0,-1,test_cond
DYNLL2,SORL1,0,-1,test_cond
DYNLL2,SPCS3,0,-1,test_cond
DYNLL2,STEAP3,0,-1,test_cond
DYNLL2,TASOR2,0,-1,test_cond
DYNLL2,THAP4,0,-1,test_cond
DYNLL2,TM9SF2,0,-1,test_cond
DYNLL2,TMEM243,0,-1,test_cond
DYNLL2,TMEM263,0,-1,test_cond
DYNLL2,TMEM50A,0,-1,test_cond
DYNLL2,TRAK2,0,-1,test_cond
DYNLL2,TUBGCP4,0,-1,test_cond
DYNLL2,UBE3C,0,-1,test_cond
DYNLL2,ZFP36L2,1,0,test_cond
DYNLL2,ZNF561,0,-1,test_cond
E4F1,ACAD9,0,-1,test_cond
E4F1,ACO1,0,-1,test_cond
E4F1,AGXT,0,-1,test_cond
E4F1,ANKRD26,0,-1,test_cond
E4F1,APOC2,0,-1,test_cond
E4F1,ARHGAP21,0,-1,test_cond
E4F1,ARL5B,0,-1,test_cond
E4F1,ARRB1,0,-1,test_cond
E4F1,ATP6AP2,0,-1,test_cond
E4F1,ATXN1,0,-1,test_cond
E4F1,BTBD16,0,-1,test_cond
E4F1,C7orf26,0,-1,test_cond
E4F1,C8orf82,0,-1,test_cond
E4F1,CCDC8,0,-1,test_cond
E4F1,CCNG1,0,-1,test_cond
E4F1,CENPB,0,-1,test_cond
E4F1,CLASP2,0,-1,test_cond
E4F1,COX4I1,1,0,test_cond
E4F1,CTCF,0,-1,test_cond
E4F1,DBNDD2,0,-1,test_cond
E4F1,DHX30,0,-1,test_cond
E4F1,DHX32,0,-1,test_cond
E4F1,DMD,0,-1,test_cond
E4F1,FBXO2,1,1,test_cond
E4F1,FBXO8,0,-1,test_cond
E4F1,FGFR1OP,0,-1,test_cond
E4F1,FKBP4,0,-1,test_cond
E4F1,FTL,1,1,test_cond
E4F1,G2E3,0,-1,test_cond
E4F1,GALNT4,0,-1,test_cond
E4F1,GLS2,0,-1,test_cond
E4F1,H2AFZ,1,0,test_cond
E4F1,HAX1,1,0,test_cond
E4F1,HBQ1,0,-1,test_cond
E4F1,HSD17B7,0,-1,test_cond
E4F1,HSF2,0,-1,test_cond
E4F1,IL1RN,0,-1,test_cond
E4F1,IRAK2,0,-1,test_cond
E4F1,KIAA1109,0,-1,test_cond
E4F1,KIDINS220,0,-1,test_cond
E4F1,KLC4,0,-1,test_cond
E4F1,KLHL8,0,-1,test_cond
E4F1,KRT19,1,1,test_cond
E4F1,LACTB,0,-1,test_cond
E4F1,LEO1,1,0,test_cond
E4F1,LIX1L,0,-1,test_cond
E4F1,LMNB2,0,-1,test_cond
E4F1,LYPLA1,0,-1,test_cond
E4F1,MRFAP1,1,0,test_cond
E4F1,MRPL20,0,-1,test_cond
E4F1,MSTO1,0,-1,test_cond
E4F1,MTA2,0,-1,test_cond
E4F1,MVB12A,0,-1,test_cond
E4F1,NACA,0,-1,test_cond
E4F1,NDUFB6,0,-1,test_cond
E4F1,NRM,0,-1,test_cond
E4F1,NUDC,0,-1,test_cond
E4F1,PCSK1N,1,1,test_cond
E4F1,PDHX,0,-1,test_cond
E4F1,PIAS2,0,-1,test_cond
E4F1,PRELID1,1,0,test_cond
E4F1,PSMB6,1,0,test_cond
E4F1,PTMA,1,0,test_cond
E4F1,RAB5A,0,-1,test_cond
E4F1,RANBP1,1,0,test_cond
E4F1,REEP5,0,-1,test_cond
E4F1,RIC1,0,-1,test_cond
E4F1,ROCK2,0,-1,test_cond
E4F1,RP2,0,-1,test_cond
E4F1,SAR1A,0,-1,test_cond
E4F1,SCD,0,-1,test_cond
E4F1,SCOC,0,-1,test_cond
E4F1,SETD3,0,-1,test_cond
E4F1,SLC25A15,0,-1,test_cond
E4F1,SLC35A4,0,-1,test_cond
E4F1,SLC39A9,0,-1,test_cond
E4F1,SMIM7,0,-1,test_cond
E4F1,STAM,0,-1,test_cond
E4F1,STIL,0,-1,test_cond
E4F1,STYXL1,0,-1,test_cond
E4F1,TAPT1,0,-1,test_cond
E4F1,TEX9,0,-1,test_cond
E4F1,THUMPD2,0,-1,test_cond
E4F1,TMEM50B,0,-1,test_cond
E4F1,TOGARAM1,0,-1,test_cond
E4F1,TOMM7,1,0,test_cond
E4F1,TRMT6,0,-1,test_cond
E4F1,TTR,1,1,test_cond
E4F1,TXNL1,0,-1,test_cond
E4F1,TYRO3,0,-1,test_cond
E4F1,VKORC1,0,-1,test_cond
E4F1,VPS13D,0,-1,test_cond
EIF2B2,ABHD12,0,-1,test_cond
EIF2B2,ACTR8,0,-1,test_cond
EIF2B2,ALDH3B1,0,-1,test_cond
EIF2B2,ARHGAP32,0,-1,test_cond
EIF2B2,AZI2,0,-1,test_cond
EIF2B2,BCL2L2,0,-1,test_cond
EIF2B2,BIVM,0,-1,test_cond
EIF2B2,BLOC1S4,0,-1,test_cond
EIF2B2,BRAF,0,-1,test_cond
EIF2B2,BRF1,0,-1,test_cond
EIF2B2,C19orf25,0,-1,test_cond
EIF2B2,CADM4,0,-1,test_cond
EIF2B2,CALR,1,0,test_cond
EIF2B2,CD164,0,-1,test_cond
EIF2B2,CDK17,0,-1,test_cond
EIF2B2,CEBPB,1,1,test_cond
EIF2B2,CEP63,0,-1,test_cond
EIF2B2,CIAO1,0,-1,test_cond
EIF2B2,CLOCK,0,-1,test_cond
EIF2B2,CLP1,0,-1,test_cond
EIF2B2,CMSS1,0,-1,test_cond
EIF2B2,COA5,0,-1,test_cond
EIF2B2,CREB3L3,0,-1,test_cond
EIF2B2,CSK,0,-1,test_cond
EIF2B2,DAAM1,0,-1,test_cond
