pert,gene,label,direction,split
ZBTB14,20-cell cycle,1,0,test_cond
ZBTB14,21-growth signaling,0,-1,test_cond
ZBTB14,22-growth and targets of Myc,1,0,test_cond
ZBTB14,23-hnRNP genes,1,0,test_cond
ZBTB14,24-growth and targets of Myc,1,0,test_cond
ZBTB14,3-unfolded protein response,0,-1,test_cond
ZBTB14,6-dysregulated lncRNA/antisense transcripts,0,-1,test_cond
ZBTB14,7-translation,1,1,test_cond
ZBTB14,8-translation,0,-1,test_cond
ZBTB14,9-translation,0,-1,test_cond
ZC3H3,10-unfolded protein response and mTORC1 signaling,0,-1,test_cond
ZC3H3,12-oxidative phosphorylation,0,-1,test_cond
ZC3H3,13-erythroid differentiation,1,0,test_cond
ZC3H3,14-erythroid differentiation,0,-1,test_cond
ZC3H3,15-proteasome genes,1,0,test_cond
ZC3H3,16-NFkB signaling,0,-1,test_cond
ZC3H3,17-myeloid differentiation,1,0,test_cond
ZC3H3,18-cell cycle,0,-1,test_cond
ZC3H3,21-growth signaling,0,-1,test_cond
ZC3H3,22-growth and targets of Myc,1,0,test_cond
ZC3H3,23-hnRNP genes,0,-1,test_cond
ZC3H3,24-growth and targets of Myc,1,0,test_cond
ZC3H3,6-dysregulated lncRNA/antisense transcripts,1,1,test_cond
ZC3H3,9-translation,0,-1,test_cond
ZMYM4,10-unfolded protein response and mTORC1 signaling,0,-1,test_cond
ZMYM4,12-oxidative phosphorylation,0,-1,test_cond
ZMYM4,15-proteasome genes,0,-1,test_cond
ZMYM4,16-NFkB signaling,0,-1,test_cond
ZMYM4,20-cell cycle,0,-1,test_cond
ZMYM4,24-growth and targets of Myc,0,-1,test_cond
ZMYM4,3-unfolded protein response,0,-1,test_cond
ZMYM4,6-dysregulated lncRNA/antisense transcripts,0,-1,test_cond
ZMYM4,7-translation,1,0,test_cond
ZMYM4,8-translation,1,0,test_cond
ZMYM4,9-translation,1,0,test_cond
ZNF324,10-unfolded protein response and mTORC1 signaling,1,0,test_cond
ZNF324,11-unfolded protein response and mTORC1 signaling,1,0,test_cond
ZNF324,12-oxidative phosphorylation,0,-1,test_cond
ZNF324,13-erythroid differentiation,0,-1,test_cond
ZNF324,14-erythroid differentiation,0,-1,test_cond
ZNF324,15-proteasome genes,1,0,test_cond
ZNF324,16-NFkB signaling,0,-1,test_cond
ZNF324,17-myeloid differentiation,0,-1,test_cond
ZNF324,21-growth signaling,0,-1,test_cond
ZNF324,23-hnRNP genes,1,0,test_cond
ZNF324,24-growth and targets of Myc,1,0,test_cond
ZNF324,3-unfolded protein response,0,-1,test_cond
ZNF324,6-dysregulated lncRNA/antisense transcripts,0,-1,test_cond
ZNF324,7-translation,1,1,test_cond
ZNF324,8-translation,0,-1,test_cond
ZNF324,9-translation,1,1,test_cond
ZNF496,11-unfolded protein response and mTORC1 signaling,1,0,test_cond
ZNF496,12-oxidative phosphorylation,0,-1,test_cond
ZNF496,13-erythroid differentiation,1,1,test_cond
ZNF496,14-erythroid differentiation,0,-1,test_cond
ZNF496,15-proteasome genes,1,0,test_cond
ZNF496,16-NFkB signaling,0,-1,test_cond
ZNF496,17-myeloid differentiation,0,-1,test_cond
ZNF496,18-cell cycle,0,-1,test_cond
ZNF496,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,test_cond
ZNF496,20-cell cycle,0,-1,test_cond
ZNF496,21-growth signaling,0,-1,test_cond
ZNF496,22-growth and targets of Myc,1,0,test_cond
ZNF496,24-growth and targets of Myc,1,0,test_cond
ZNF496,3-unfolded protein response,1,0,test_cond
ZNF496,6-dysregulated lncRNA/antisense transcripts,0,-1,test_cond
ZNF496,7-translation,1,0,test_cond
ZNF496,8-translation,1,0,test_cond
ZNF496,9-translation,1,0,test_cond
ZNF706,13-erythroid differentiation,1,1,test_cond
ZNF706,14-erythroid differentiation,1,1,test_cond
ZNF706,15-proteasome genes,0,-1,test_cond
ZNF706,16-NFkB signaling,0,-1,test_cond
ZNF706,17-myeloid differentiation,0,-1,test_cond
ZNF706,18-cell cycle,0,-1,test_cond
ZNF706,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,test_cond
ZNF706,20-cell cycle,0,-1,test_cond
ZNF706,21-growth signaling,0,-1,test_cond
ZNF706,23-hnRNP genes,0,-1,test_cond
ZNF706,24-growth and targets of Myc,1,0,test_cond
ZNF706,3-unfolded protein response,1,0,test_cond
ZNF814,15-proteasome genes,0,-1,test_cond
ZNF814,17-myeloid differentiation,0,-1,test_cond
ZNF814,18-cell cycle,0,-1,test_cond
ZNF814,20-cell cycle,0,-1,test_cond
ZNF814,21-growth signaling,0,-1,test_cond
ZNF814,22-growth and targets of Myc,0,-1,test_cond
ZNF814,24-growth and targets of Myc,0,-1,test_cond
ZNF814,7-translation,0,-1,test_cond
ZNHIT6,10-unfolded protein response and mTORC1 signaling,0,-1,test_cond
ZNHIT6,11-unfolded protein response and mTORC1 signaling,1,0,test_cond
ZNHIT6,12-oxidative phosphorylation,0,-1,test_cond
ZNHIT6,13-erythroid differentiation,0,-1,test_cond
ZNHIT6,14-erythroid differentiation,0,-1,test_cond
ZNHIT6,15-proteasome genes,1,1,test_cond
ZNHIT6,16-NFkB signaling,0,-1,test_cond
ZNHIT6,17-myeloid differentiation,1,0,test_cond
ZNHIT6,18-cell cycle,1,0,test_cond
ZNHIT6,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,test_cond
ZNHIT6,20-cell cycle,1,0,test_cond
ZNHIT6,21-growth signaling,1,1,test_cond
ZNHIT6,22-growth and targets of Myc,1,0,test_cond
ZNHIT6,23-hnRNP genes,0,-1,test_cond
ZNHIT6,24-growth and targets of Myc,0,-1,test_cond
ZNHIT6,6-dysregulated lncRNA/antisense transcripts,0,-1,test_cond
ZNHIT6,7-translation,1,0,test_cond
ZNHIT6,8-translation,1,0,test_cond
ZNHIT6,9-translation,1,0,test_cond
ZSCAN32,10-unfolded protein response and mTORC1 signaling,1,1,test_cond
ZSCAN32,11-unfolded protein response and mTORC1 signaling,1,1,test_cond
ZSCAN32,13-erythroid differentiation,1,0,test_cond
ZSCAN32,17-myeloid differentiation,0,-1,test_cond
ZSCAN32,18-cell cycle,0,-1,test_cond
ZSCAN32,19-mitochondrial protein translocation and oxidative phopshorylation,0,-1,test_cond
ZSCAN32,22-growth and targets of Myc,0,-1,test_cond
ZSCAN32,24-growth and targets of Myc,0,-1,test_cond
ZSCAN32,3-unfolded protein response,0,-1,test_cond
ZSCAN32,6-dysregulated lncRNA/antisense transcripts,0,-1,test_cond
ZSCAN32,7-translation,1,1,test_cond
ZSCAN32,8-translation,0,-1,test_cond
ZW10,10-unfolded protein response and mTORC1 signaling,0,-1,test_cond
ZW10,11-unfolded protein response and mTORC1 signaling,0,-1,test_cond
ZW10,15-proteasome genes,1,0,test_cond
ZW10,17-myeloid differentiation,0,-1,test_cond
ZW10,18-cell cycle,0,-1,test_cond
ZW10,19-mitochondrial protein translocation and oxidative phopshorylation,1,0,test_cond
ZW10,20-cell cycle,0,-1,test_cond
ZW10,21-growth signaling,0,-1,test_cond
ZW10,22-growth and targets of Myc,0,-1,test_cond
ZW10,24-growth and targets of Myc,1,0,test_cond
ZW10,3-unfolded protein response,0,-1,test_cond
ZW10,8-translation,0,-1,test_cond
AATF,1-mitochondrial respiratory chain,1,0,test
AATF,25-ribosome biogenesis,1,1,test
AATF,4-histone genes,1,0,test
AATF,5-cholesterol homeostasis,1,0,test
AC118549.1,1-mitochondrial respiratory chain,1,1,test
AC118549.1,4-histone genes,1,1,test
AC118549.1,5-cholesterol homeostasis,0,-1,test
ACTR10,1-mitochondrial respiratory chain,1,0,test
ACTR10,25-ribosome biogenesis,1,0,test
ACTR10,4-histone genes,1,1,test
ADNP,1-mitochondrial respiratory chain,1,1,test
ADNP,2-targets of nonsense-mediated decay,1,1,test
ADNP,5-cholesterol homeostasis,1,0,test
AGPAT4,1-mitochondrial respiratory chain,1,0,test
AGPAT4,2-targets of nonsense-mediated decay,1,1,test
AGPAT4,25-ribosome biogenesis,0,-1,test
AGPAT4,4-histone genes,1,1,test
ALG2,1-mitochondrial respiratory chain,1,0,test
ALG2,2-targets of nonsense-mediated decay,0,-1,test
ALG2,4-histone genes,0,-1,test
AP3M2,1-mitochondrial respiratory chain,0,-1,test
AP3M2,2-targets of nonsense-mediated decay,0,-1,test
AP3M2,25-ribosome biogenesis,1,0,test
AP3M2,5-cholesterol homeostasis,0,-1,test
ARAF,2-targets of nonsense-mediated decay,0,-1,test
ARAF,25-ribosome biogenesis,0,-1,test
ARID2,1-mitochondrial respiratory chain,1,1,test
ARID2,2-targets of nonsense-mediated decay,0,-1,test
ARID2,25-ribosome biogenesis,0,-1,test
ARID2,4-histone genes,0,-1,test
ARID2,5-cholesterol homeostasis,0,-1,test
ARMC7,1-mitochondrial respiratory chain,0,-1,test
ARMC7,25-ribosome biogenesis,1,0,test
ATIC,1-mitochondrial respiratory chain,1,0,test
ATIC,4-histone genes,1,1,test
ATP5F1B,1-mitochondrial respiratory chain,1,0,test
ATP5F1B,2-targets of nonsense-mediated decay,1,1,test
ATP5F1B,25-ribosome biogenesis,1,0,test
ATP5F1B,4-histone genes,1,0,test
ATP5F1B,5-cholesterol homeostasis,1,0,test
ATP5MF,1-mitochondrial respiratory chain,1,0,test
ATP5MF,2-targets of nonsense-mediated decay,1,1,test
ATP5MF,4-histone genes,1,0,test
ATP5PO,1-mitochondrial respiratory chain,1,0,test
ATP5PO,2-targets of nonsense-mediated decay,1,1,test
ATP5PO,25-ribosome biogenesis,1,0,test
ATP5PO,4-histone genes,1,0,test
ATP5PO,5-cholesterol homeostasis,1,0,test
ATP6V1G1,1-mitochondrial respiratory chain,0,-1,test
ATP6V1G1,2-targets of nonsense-mediated decay,0,-1,test
ATP6V1G1,25-ribosome biogenesis,1,0,test
ATP6V1G1,4-histone genes,0,-1,test
ATP6V1G1,5-cholesterol homeostasis,1,1,test
ATXN1L,4-histone genes,1,1,test
ATXN1L,5-cholesterol homeostasis,0,-1,test
BCCIP,1-mitochondrial respiratory chain,1,0,test
BCCIP,25-ribosome biogenesis,0,-1,test
BCCIP,4-histone genes,0,-1,test
BCCIP,5-cholesterol homeostasis,1,0,test
BDP1,1-mitochondrial respiratory chain,1,0,test
BDP1,2-targets of nonsense-mediated decay,0,-1,test
BDP1,25-ribosome biogenesis,1,0,test
BDP1,4-histone genes,0,-1,test
BDP1,5-cholesterol homeostasis,1,0,test
BMS1,1-mitochondrial respiratory chain,1,0,test
C12orf45,1-mitochondrial respiratory chain,1,0,test
C12orf45,25-ribosome biogenesis,1,1,test
C12orf45,4-histone genes,1,0,test
C12orf45,5-cholesterol homeostasis,1,0,test
C1orf131,1-mitochondrial respiratory chain,1,0,test
C1orf131,25-ribosome biogenesis,1,1,test
C1orf131,4-histone genes,1,0,test
C1orf131,5-cholesterol homeostasis,1,0,test
C7orf26,1-mitochondrial respiratory chain,1,1,test
C7orf26,25-ribosome biogenesis,1,0,test
C7orf26,4-histone genes,1,1,test
C7orf26,5-cholesterol homeostasis,0,-1,test
CAMTA2,1-mitochondrial respiratory chain,0,-1,test
CAMTA2,2-targets of nonsense-mediated decay,0,-1,test
CAMTA2,4-histone genes,1,1,test
CAMTA2,5-cholesterol homeostasis,0,-1,test
CAST,1-mitochondrial respiratory chain,1,0,test
CAST,2-targets of nonsense-mediated decay,1,1,test
CAST,25-ribosome biogenesis,0,-1,test
CAST,5-cholesterol homeostasis,1,0,test
CBLL1,1-mitochondrial respiratory chain,1,1,test
CBLL1,25-ribosome biogenesis,0,-1,test
CBLL1,4-histone genes,1,1,test
CBLL1,5-cholesterol homeostasis,0,-1,test
CCDC174,1-mitochondrial respiratory chain,1,0,test
CCDC174,2-targets of nonsense-mediated decay,1,1,test
CCDC174,25-ribosome biogenesis,1,0,test
CCDC174,4-histone genes,1,1,test
CCDC86,1-mitochondrial respiratory chain,1,0,test
CCDC86,2-targets of nonsense-mediated decay,1,1,test
CCDC86,25-ribosome biogenesis,0,-1,test
CCDC86,5-cholesterol homeostasis,1,0,test
CCNJ,1-mitochondrial respiratory chain,0,-1,test
CCNJ,25-ribosome biogenesis,0,-1,test
CCT4,1-mitochondrial respiratory chain,0,-1,test
CCT4,2-targets of nonsense-mediated decay,0,-1,test
CCT4,25-ribosome biogenesis,1,0,test
CCT4,4-histone genes,1,0,test
CCT4,5-cholesterol homeostasis,1,0,test
CDC123,2-targets of nonsense-mediated decay,1,1,test
CDC123,25-ribosome biogenesis,0,-1,test
CDC123,4-histone genes,0,-1,test
CDK12,1-mitochondrial respiratory chain,1,1,test
CDK12,2-targets of nonsense-mediated decay,1,0,test
CDK12,25-ribosome biogenesis,0,-1,test
CDK12,4-histone genes,0,-1,test
CDK12,5-cholesterol homeostasis,1,0,test
CEBPZ,1-mitochondrial respiratory chain,1,0,test
CEBPZ,25-ribosome biogenesis,0,-1,test
CEBPZ,4-histone genes,0,-1,test
CEBPZ,5-cholesterol homeostasis,1,0,test
CENPN,2-targets of nonsense-mediated decay,0,-1,test
CENPN,25-ribosome biogenesis,1,0,test
CENPN,4-histone genes,1,1,test
CEP63,1-mitochondrial respiratory chain,0,-1,test
CEP63,2-targets of nonsense-mediated decay,0,-1,test
CEP63,4-histone genes,0,-1,test
CHAF1B,1-mitochondrial respiratory chain,1,1,test
CHAF1B,2-targets of nonsense-mediated decay,1,1,test
CHAF1B,25-ribosome biogenesis,1,0,test
CHAF1B,4-histone genes,1,1,test
CHAF1B,5-cholesterol homeostasis,0,-1,test
CHIC2,1-mitochondrial respiratory chain,0,-1,test
CHIC2,2-targets of nonsense-mediated decay,0,-1,test
CHIC2,25-ribosome biogenesis,1,0,test
CHIC2,5-cholesterol homeostasis,0,-1,test
CHTF8,2-targets of nonsense-mediated decay,0,-1,test
CIAPIN1,1-mitochondrial respiratory chain,1,0,test
CIAPIN1,2-targets of nonsense-mediated decay,0,-1,test
CIAPIN1,25-ribosome biogenesis,1,0,test
CIAPIN1,4-histone genes,1,0,test
CIAPIN1,5-cholesterol homeostasis,1,0,test
CLTC,1-mitochondrial respiratory chain,0,-1,test
CLTC,2-targets of nonsense-mediated decay,0,-1,test
CLTC,25-ribosome biogenesis,1,0,test
CLTC,4-histone genes,0,-1,test
CLTC,5-cholesterol homeostasis,1,1,test
CNOT1,1-mitochondrial respiratory chain,1,0,test
CNOT1,2-targets of nonsense-mediated decay,1,0,test
CNOT1,5-cholesterol homeostasis,1,1,test
CNOT6,2-targets of nonsense-mediated decay,0,-1,test
CNOT6,25-ribosome biogenesis,0,-1,test
CNOT6,4-histone genes,1,0,test
COPE,1-mitochondrial respiratory chain,0,-1,test
COPE,2-targets of nonsense-mediated decay,0,-1,test
COPE,25-ribosome biogenesis,1,0,test
COPE,5-cholesterol homeostasis,1,1,test
COPS6,1-mitochondrial respiratory chain,0,-1,test
COPS6,2-targets of nonsense-mediated decay,1,1,test
COPS6,25-ribosome biogenesis,1,0,test
COPS6,4-histone genes,0,-1,test
COX11,1-mitochondrial respiratory chain,0,-1,test
COX11,2-targets of nonsense-mediated decay,1,1,test
COX11,25-ribosome biogenesis,1,0,test
COX11,4-histone genes,0,-1,test
COX11,5-cholesterol homeostasis,0,-1,test
COX7B,1-mitochondrial respiratory chain,0,-1,test
COX7B,2-targets of nonsense-mediated decay,1,1,test
COX7B,25-ribosome biogenesis,1,0,test
COX7B,4-histone genes,1,0,test
CPSF3,2-targets of nonsense-mediated decay,0,-1,test
CPSF3,25-ribosome biogenesis,1,0,test
CPSF3,4-histone genes,1,1,test
CPSF3,5-cholesterol homeostasis,0,-1,test
CREB3L3,1-mitochondrial respiratory chain,0,-1,test
CREB3L3,2-targets of nonsense-mediated decay,1,0,test
CREB3L3,25-ribosome biogenesis,1,0,test
CREB3L3,4-histone genes,0,-1,test
CREB3L3,5-cholesterol homeostasis,0,-1,test
CSDE1,1-mitochondrial respiratory chain,0,-1,test
CSDE1,2-targets of nonsense-mediated decay,1,1,test
CSDE1,25-ribosome biogenesis,1,0,test
CSDE1,4-histone genes,0,-1,test
CSDE1,5-cholesterol homeostasis,1,0,test
CSTF3,1-mitochondrial respiratory chain,0,-1,test
CSTF3,2-targets of nonsense-mediated decay,0,-1,test
CSTF3,25-ribosome biogenesis,1,0,test
CTDP1,1-mitochondrial respiratory chain,1,1,test
CTDP1,2-targets of nonsense-mediated decay,0,-1,test
CTDP1,25-ribosome biogenesis,1,0,test
CTDP1,4-histone genes,1,1,test
CTDP1,5-cholesterol homeostasis,1,0,test
CTU1,1-mitochondrial respiratory chain,0,-1,test
CTU1,2-targets of nonsense-mediated decay,1,1,test
CTU1,25-ribosome biogenesis,1,0,test
CTU1,4-histone genes,0,-1,test
CTU1,5-cholesterol homeostasis,1,0,test
CUL1,1-mitochondrial respiratory chain,1,1,test
CUL1,25-ribosome biogenesis,1,0,test
CUL1,4-histone genes,0,-1,test
CUL1,5-cholesterol homeostasis,1,1,test
CYCS,1-mitochondrial respiratory chain,1,0,test
CYCS,25-ribosome biogenesis,1,0,test
CYCS,5-cholesterol homeostasis,1,0,test
DCP1A,1-mitochondrial respiratory chain,1,0,test
DCP1A,2-targets of nonsense-mediated decay,0,-1,test
DCP1A,4-histone genes,1,1,test
DCTN3,1-mitochondrial respiratory chain,0,-1,test
DCTN3,4-histone genes,1,1,test
DDOST,1-mitochondrial respiratory chain,0,-1,test
DDOST,2-targets of nonsense-mediated decay,0,-1,test
DDOST,25-ribosome biogenesis,1,0,test
DDOST,4-histone genes,1,0,test
DDOST,5-cholesterol homeostasis,0,-1,test
DDX24,1-mitochondrial respiratory chain,1,0,test
DDX24,25-ribosome biogenesis,0,-1,test
DDX24,4-histone genes,0,-1,test
DDX24,5-cholesterol homeostasis,1,0,test
DDX47,1-mitochondrial respiratory chain,1,0,test
DDX47,2-targets of nonsense-mediated decay,0,-1,test
DDX47,25-ribosome biogenesis,1,1,test
DDX47,4-histone genes,1,0,test
DDX47,5-cholesterol homeostasis,1,0,test
DDX56,1-mitochondrial respiratory chain,1,0,test
DDX56,2-targets of nonsense-mediated decay,0,-1,test
DDX56,25-ribosome biogenesis,0,-1,test
DDX56,4-histone genes,1,0,test
DDX56,5-cholesterol homeostasis,1,0,test
DHX29,1-mitochondrial respiratory chain,0,-1,test
DHX29,2-targets of nonsense-mediated decay,0,-1,test
DHX29,25-ribosome biogenesis,1,0,test
DHX29,4-histone genes,1,1,test
DHX29,5-cholesterol homeostasis,1,0,test
DLX6,1-mitochondrial respiratory chain,0,-1,test
DMAP1,25-ribosome biogenesis,1,0,test
DMAP1,4-histone genes,1,1,test
DMAP1,5-cholesterol homeostasis,1,1,test
DNAJC19,1-mitochondrial respiratory chain,1,0,test
DNAJC19,2-targets of nonsense-mediated decay,1,1,test
DNAJC19,25-ribosome biogenesis,1,0,test
DNAJC19,4-histone genes,1,0,test
DNAJC19,5-cholesterol homeostasis,1,0,test
DNTTIP2,1-mitochondrial respiratory chain,1,0,test
DNTTIP2,25-ribosome biogenesis,1,1,test
DNTTIP2,4-histone genes,1,0,test
DPY19L4,1-mitochondrial respiratory chain,0,-1,test
DPY19L4,4-histone genes,1,1,test
DPY19L4,5-cholesterol homeostasis,0,-1,test
EEF1G,2-targets of nonsense-mediated decay,0,-1,test
EEF1G,25-ribosome biogenesis,1,0,test
EEF1G,4-histone genes,1,0,test
EEF1G,5-cholesterol homeostasis,1,0,test
EHMT1,1-mitochondrial respiratory chain,0,-1,test
EHMT1,25-ribosome biogenesis,1,0,test
EHMT1,5-cholesterol homeostasis,0,-1,test
EIF1,2-targets of nonsense-mediated decay,0,-1,test
EIF2B4,1-mitochondrial respiratory chain,1,0,test
EIF2B4,2-targets of nonsense-mediated decay,1,1,test
EIF2B4,25-ribosome biogenesis,1,0,test
EIF2B4,4-histone genes,1,0,test
EIF2B4,5-cholesterol homeostasis,1,0,test
EIF3A,1-mitochondrial respiratory chain,1,0,test
EIF3A,2-targets of nonsense-mediated decay,1,1,test
EIF3A,25-ribosome biogenesis,1,1,test
EIF3A,4-histone genes,1,0,test
EIF3A,5-cholesterol homeostasis,1,0,test
EIF3G,1-mitochondrial respiratory chain,1,0,test
EIF3G,2-targets of nonsense-mediated decay,1,1,test
EIF3G,25-ribosome biogenesis,0,-1,test
EIF3G,5-cholesterol homeostasis,1,0,test
EIF4A1,1-mitochondrial respiratory chain,1,0,test
EIF4A1,25-ribosome biogenesis,0,-1,test
EIF4A1,4-histone genes,1,0,test
EIF4A1,5-cholesterol homeostasis,1,0,test
EIF5,1-mitochondrial respiratory chain,0,-1,test
EIF5,25-ribosome biogenesis,1,0,test
EIF5,4-histone genes,0,-1,test
EIF5,5-cholesterol homeostasis,1,0,test
ELOF1,1-mitochondrial respiratory chain,0,-1,test
ELOF1,2-targets of nonsense-mediated decay,1,1,test
ELOF1,25-ribosome biogenesis,0,-1,test
ELOF1,4-histone genes,1,1,test
ELOF1,5-cholesterol homeostasis,1,0,test
EPS15,2-targets of nonsense-mediated decay,0,-1,test
EPS15,25-ribosome biogenesis,0,-1,test
ERCC2,1-mitochondrial respiratory chain,1,1,test
ERCC2,2-targets of nonsense-mediated decay,1,0,test
ERCC2,25-ribosome biogenesis,1,0,test
ERCC2,4-histone genes,1,1,test
ERCC2,5-cholesterol homeostasis,1,0,test
EXOC7,1-mitochondrial respiratory chain,1,1,test
EXOC7,2-targets of nonsense-mediated decay,1,0,test
EXOC7,25-ribosome biogenesis,1,0,test
EXOC7,5-cholesterol homeostasis,0,-1,test
EXOSC4,1-mitochondrial respiratory chain,1,1,test
EXOSC4,2-targets of nonsense-mediated decay,1,0,test
EXOSC4,25-ribosome biogenesis,1,0,test
EXOSC4,4-histone genes,1,1,test
EXOSC9,1-mitochondrial respiratory chain,0,-1,test
EXOSC9,2-targets of nonsense-mediated decay,0,-1,test
EXOSC9,25-ribosome biogenesis,1,0,test
EXOSC9,4-histone genes,1,1,test
EXOSC9,5-cholesterol homeostasis,0,-1,test
FAM118B,1-mitochondrial respiratory chain,1,1,test
FAM118B,4-histone genes,1,0,test
FAM118B,5-cholesterol homeostasis,1,0,test
FARS2,1-mitochondrial respiratory chain,1,1,test
FARS2,25-ribosome biogenesis,0,-1,test
FASTKD5,1-mitochondrial respiratory chain,1,0,test
FASTKD5,2-targets of nonsense-mediated decay,1,1,test
FASTKD5,25-ribosome biogenesis,1,0,test
FASTKD5,4-histone genes,1,0,test
FASTKD5,5-cholesterol homeostasis,1,0,test
FBRSL1,1-mitochondrial respiratory chain,1,0,test
FBRSL1,2-targets of nonsense-mediated decay,1,1,test
FBRSL1,25-ribosome biogenesis,1,0,test
FBRSL1,4-histone genes,0,-1,test
FBRSL1,5-cholesterol homeostasis,0,-1,test
FCF1,1-mitochondrial respiratory chain,1,0,test
FCF1,25-ribosome biogenesis,1,1,test
FCF1,4-histone genes,1,0,test
FCF1,5-cholesterol homeostasis,1,0,test
FKBP15,1-mitochondrial respiratory chain,0,-1,test
FKBP15,25-ribosome biogenesis,0,-1,test
FKBP15,4-histone genes,1,0,test
FLVCR1,1-mitochondrial respiratory chain,0,-1,test
FLVCR1,2-targets of nonsense-mediated decay,0,-1,test
FLVCR1,25-ribosome biogenesis,1,0,test
FLVCR1,5-cholesterol homeostasis,0,-1,test
FOXI3,1-mitochondrial respiratory chain,1,0,test
FOXI3,2-targets of nonsense-mediated decay,0,-1,test
FOXI3,25-ribosome biogenesis,0,-1,test
FOXI3,4-histone genes,0,-1,test
FOXI3,5-cholesterol homeostasis,0,-1,test
FTSJ3,25-ribosome biogenesis,1,0,test
FTSJ3,4-histone genes,0,-1,test
FTSJ3,5-cholesterol homeostasis,0,-1,test
FUNDC2,1-mitochondrial respiratory chain,1,1,test
FUNDC2,2-targets of nonsense-mediated decay,1,0,test
FUNDC2,25-ribosome biogenesis,1,0,test
FUNDC2,4-histone genes,1,1,test
FUNDC2,5-cholesterol homeostasis,1,0,test
FYN,1-mitochondrial respiratory chain,0,-1,test
FYN,4-histone genes,0,-1,test
GAB3,25-ribosome biogenesis,0,-1,test
GAB3,4-histone genes,0,-1,test
GAB3,5-cholesterol homeostasis,0,-1,test
GART,1-mitochondrial respiratory chain,1,0,test
GART,2-targets of nonsense-mediated decay,1,1,test
GART,25-ribosome biogenesis,1,0,test
GART,4-histone genes,0,-1,test
GART,5-cholesterol homeostasis,0,-1,test
GATA3,25-ribosome biogenesis,0,-1,test
GATA3,4-histone genes,0,-1,test
GET3,2-targets of nonsense-mediated decay,0,-1,test
GET3,25-ribosome biogenesis,1,0,test
GET3,4-histone genes,1,0,test
GET3,5-cholesterol homeostasis,0,-1,test
GFI1B,1-mitochondrial respiratory chain,0,-1,test
GFI1B,2-targets of nonsense-mediated decay,0,-1,test
GFI1B,25-ribosome biogenesis,1,0,test
GFI1B,5-cholesterol homeostasis,1,0,test
GINS1,25-ribosome biogenesis,1,0,test
GINS1,4-histone genes,1,1,test
GINS1,5-cholesterol homeostasis,0,-1,test
GMPS,1-mitochondrial respiratory chain,1,0,test
GMPS,2-targets of nonsense-mediated decay,0,-1,test
GMPS,4-histone genes,1,1,test
GMPS,5-cholesterol homeostasis,0,-1,test
GNL3,1-mitochondrial respiratory chain,1,0,test
GNL3,2-targets of nonsense-mediated decay,1,1,test
GNL3,5-cholesterol homeostasis,1,0,test
GPALPP1,4-histone genes,1,0,test
GPALPP1,5-cholesterol homeostasis,0,-1,test
GPN3,1-mitochondrial respiratory chain,1,1,test
GPN3,2-targets of nonsense-mediated decay,1,0,test
GPN3,25-ribosome biogenesis,1,0,test
GPN3,4-histone genes,1,1,test
GPN3,5-cholesterol homeostasis,1,0,test
GRSF1,1-mitochondrial respiratory chain,1,1,test
GRSF1,2-targets of nonsense-mediated decay,0,-1,test
GRSF1,25-ribosome biogenesis,1,0,test
GRSF1,5-cholesterol homeostasis,1,0,test
GSK3B,1-mitochondrial respiratory chain,0,-1,test
GSK3B,2-targets of nonsense-mediated decay,0,-1,test
GSK3B,4-histone genes,1,0,test
GSK3B,5-cholesterol homeostasis,0,-1,test
GSTZ1,4-histone genes,0,-1,test
GSTZ1,5-cholesterol homeostasis,0,-1,test
GTF2E2,1-mitochondrial respiratory chain,1,1,test
GTF2E2,25-ribosome biogenesis,1,0,test
GTF2E2,4-histone genes,1,1,test
GTF2E2,5-cholesterol homeostasis,1,0,test
GTF2H3,1-mitochondrial respiratory chain,1,1,test
GTF2H3,2-targets of nonsense-mediated decay,1,0,test
GTF2H3,25-ribosome biogenesis,1,0,test
GTF2H3,5-cholesterol homeostasis,1,0,test
GTF3C2,1-mitochondrial respiratory chain,0,-1,test
GTF3C2,2-targets of nonsense-mediated decay,0,-1,test
GTF3C2,25-ribosome biogenesis,1,0,test
GTF3C2,4-histone genes,0,-1,test
GTF3C2,5-cholesterol homeostasis,1,0,test
HAUS1,1-mitochondrial respiratory chain,0,-1,test
HAUS1,25-ribosome biogenesis,1,0,test
HAUS1,4-histone genes,0,-1,test
HAUS1,5-cholesterol homeostasis,0,-1,test
HBS1L,1-mitochondrial respiratory chain,1,0,test
HBS1L,2-targets of nonsense-mediated decay,1,1,test
HBS1L,25-ribosome biogenesis,1,0,test
HBS1L,4-histone genes,1,0,test
HBS1L,5-cholesterol homeostasis,1,0,test
HGS,1-mitochondrial respiratory chain,1,0,test
HGS,25-ribosome biogenesis,1,0,test
HGS,4-histone genes,1,0,test
HGS,5-cholesterol homeostasis,0,-1,test
HIGD1A,2-targets of nonsense-mediated decay,1,1,test
HIGD1A,25-ribosome biogenesis,0,-1,test
HIGD1A,5-cholesterol homeostasis,0,-1,test
HNRNPDL,1-mitochondrial respiratory chain,1,0,test
HNRNPDL,2-targets of nonsense-mediated decay,1,1,test
HNRNPDL,25-ribosome biogenesis,0,-1,test
